,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income
22502,19,182590,6,0,0,38,<=50K
22503,59,93211,13,0,0,22,>50K
22504,41,24763,9,7443,0,40,<=50K
22505,49,219021,10,0,0,48,>50K
22506,37,137229,11,0,0,45,>50K
22507,31,281030,9,0,0,45,<=50K
22508,21,234108,10,0,0,40,<=50K
22509,27,46868,13,0,0,15,<=50K
22510,20,162667,9,0,0,40,<=50K
22511,51,173291,9,0,0,40,<=50K
22512,46,305160,2,0,0,40,<=50K
22513,48,212954,10,0,0,60,>50K
22514,39,112284,14,0,0,40,<=50K
22515,50,164198,12,15024,0,45,>50K
22516,41,152958,9,0,0,40,>50K
22517,21,145389,10,0,0,25,<=50K
22518,54,119570,12,0,0,50,>50K
22519,40,272343,9,0,0,40,>50K
22520,44,187720,9,0,0,41,<=50K
22521,50,145409,9,0,0,50,>50K
22522,42,208726,10,0,0,45,<=50K
22523,34,203488,9,0,0,40,<=50K
22524,46,330416,10,0,0,40,<=50K
22525,35,25803,9,0,0,40,<=50K
22526,38,171150,12,0,0,40,>50K
22527,37,82576,15,14084,0,36,>50K
22528,30,329425,9,0,0,40,<=50K
22529,22,185452,13,0,0,40,<=50K
22530,21,201179,9,0,0,40,<=50K
22531,40,182268,1,0,0,40,<=50K
22532,56,95763,9,0,0,55,<=50K
22533,48,125892,5,0,0,40,<=50K
22534,21,121407,11,0,0,36,<=50K
22535,52,373367,7,0,0,40,<=50K
22536,60,165982,14,0,0,50,>50K
22537,45,165484,16,0,0,50,>50K
22538,30,156890,9,0,0,45,<=50K
22539,31,156763,9,2829,0,40,<=50K
22540,43,244172,9,0,0,35,<=50K
22541,36,219814,5,0,0,35,<=50K
22542,42,171841,15,0,0,60,<=50K
22543,28,168524,14,7688,0,35,>50K
22544,62,205643,15,0,0,45,>50K
22545,65,174904,9,0,0,40,<=50K
22546,45,102559,11,0,0,40,>50K
22547,47,60267,13,0,0,38,>50K
22548,43,388725,12,0,0,40,<=50K
22549,24,215712,10,0,0,35,<=50K
22550,44,171722,9,0,0,39,<=50K
22551,25,193051,9,0,0,25,<=50K
22552,21,305446,10,0,0,40,<=50K
22553,29,146949,11,0,0,43,<=50K
22554,21,322144,10,0,0,40,<=50K
22555,41,75742,15,0,0,45,>50K
22556,64,380687,13,0,0,8,<=50K
22557,55,95149,10,0,0,99,<=50K
22558,42,68469,9,0,0,40,<=50K
22559,63,27653,9,0,0,35,<=50K
22560,21,410439,10,0,0,24,<=50K
22561,28,37821,11,0,0,55,<=50K
22562,45,228570,9,0,0,35,<=50K
22563,21,141453,9,0,0,40,<=50K
22564,34,88215,14,0,0,40,>50K
22565,53,48641,8,0,0,35,<=50K
22566,45,185385,9,0,0,40,<=50K
22567,47,341471,9,0,0,4,<=50K
22568,41,163322,7,0,0,36,<=50K
22569,35,99357,13,0,1977,30,>50K
22570,43,602513,14,0,0,50,>50K
22571,53,287192,2,0,0,32,<=50K
22572,34,215047,10,0,0,45,<=50K
22573,46,97863,11,5178,0,40,>50K
22574,59,308118,12,0,0,40,>50K
22575,53,137192,13,0,0,50,<=50K
22576,33,275369,4,0,0,35,<=50K
22577,45,99971,9,0,0,50,<=50K
22578,48,103713,14,0,0,40,>50K
22579,42,253770,10,0,0,40,<=50K
22580,55,162205,9,5178,0,72,>50K
22581,46,31267,9,0,0,50,<=50K
22582,17,198146,7,0,0,16,<=50K
22583,23,178207,10,0,0,35,<=50K
22584,21,317175,9,0,0,60,<=50K
22585,53,221791,9,0,0,40,<=50K
22586,61,187124,9,0,0,20,>50K
22587,58,280519,9,0,0,40,<=50K
22588,36,207568,9,0,0,50,<=50K
22589,45,192684,10,0,0,38,<=50K
22590,39,103260,13,0,0,30,>50K
22591,39,191227,13,13550,0,50,>50K
22592,48,382242,16,0,0,40,>50K
22593,41,106900,13,0,0,38,<=50K
22594,30,48520,12,0,2002,40,<=50K
22595,50,55527,12,0,0,45,<=50K
22596,51,246820,9,7298,0,48,>50K
22597,23,33884,10,0,0,40,<=50K
22598,41,29762,10,0,0,60,<=50K
22599,47,168109,9,0,0,70,<=50K
22600,51,207449,13,0,0,55,<=50K
22601,60,189098,9,0,0,40,<=50K
22602,51,194259,13,0,0,40,<=50K
22603,20,194630,10,0,0,40,<=50K
22604,29,179681,9,0,0,37,<=50K
22605,42,136996,10,0,0,48,<=50K
22606,32,143604,9,0,0,16,<=50K
22607,19,243373,8,1055,0,40,<=50K
22608,34,261799,11,0,0,45,>50K
22609,48,143281,9,0,0,48,<=50K
22610,38,185556,10,0,0,40,<=50K
22611,38,111499,15,0,0,50,>50K
22612,40,280433,13,0,0,50,<=50K
22613,39,37314,14,0,0,50,>50K
22614,38,103408,14,0,0,40,<=50K
22615,26,270151,13,0,0,40,<=50K
22616,23,96748,10,0,0,10,<=50K
22617,20,164775,3,0,0,40,<=50K
22618,49,190319,13,0,0,40,<=50K
22619,23,213115,9,0,0,40,<=50K
22620,47,156926,13,0,0,45,>50K
22621,43,112967,10,0,0,40,<=50K
22622,56,35373,10,0,0,30,<=50K
22623,60,220342,7,0,0,35,<=50K
22624,29,163167,9,0,0,40,<=50K
22625,25,404951,13,0,0,38,<=50K
22626,39,122032,11,0,0,40,<=50K
22627,37,143582,11,4101,0,35,<=50K
22628,38,108140,13,2202,0,45,<=50K
22629,47,251508,9,0,0,36,<=50K
22630,50,197054,15,0,0,50,>50K
22631,64,36960,9,0,0,40,>50K
22632,35,165930,10,0,0,40,<=50K
22633,25,178960,7,0,0,40,<=50K
22634,42,214503,13,0,0,44,>50K
22635,51,110458,13,0,0,40,<=50K
22636,21,202125,9,0,0,40,<=50K
22637,53,284329,14,0,0,50,>50K
22638,29,192924,11,0,0,40,<=50K
22639,34,340917,15,2829,0,50,<=50K
22640,37,340614,14,0,0,50,>50K
22641,20,196678,8,0,0,40,<=50K
22642,18,266489,10,0,0,50,<=50K
22643,57,61474,10,7688,0,45,>50K
22644,47,99127,11,0,0,40,>50K
22645,27,215955,10,2829,0,40,<=50K
22646,23,215395,11,0,0,50,<=50K
22647,36,183898,13,0,0,60,<=50K
22648,48,97176,9,0,0,40,<=50K
22649,40,145160,10,0,0,43,<=50K
22650,51,357949,13,0,0,16,<=50K
22651,59,177120,5,0,0,40,<=50K
22652,32,288229,10,0,0,40,<=50K
22653,39,509060,10,0,0,40,<=50K
22654,32,47932,9,0,0,40,<=50K
22655,38,103925,9,0,0,40,>50K
22656,44,183829,13,0,0,38,<=50K
22657,51,138852,9,0,0,40,<=50K
22658,54,188186,9,0,0,20,<=50K
22659,22,34616,10,0,0,30,<=50K
22660,19,220819,9,0,0,40,<=50K
22661,31,281540,12,0,0,45,<=50K
22662,53,47396,9,0,0,40,<=50K
22663,28,141350,13,0,0,45,<=50K
22664,19,331433,9,0,0,32,<=50K
22665,40,346532,10,0,0,40,>50K
22666,21,241367,10,0,0,10,<=50K
22667,39,216256,13,0,0,60,>50K
22668,40,153031,14,7298,0,35,>50K
22669,36,116138,9,0,0,40,<=50K
22670,18,193166,5,0,0,42,<=50K
22671,32,275094,13,7688,0,55,>50K
22672,50,81548,9,0,0,40,<=50K
22673,18,167979,7,0,0,15,<=50K
22674,19,67759,9,0,0,43,<=50K
22675,53,200190,10,0,0,40,>50K
22676,49,403112,9,0,0,32,<=50K
22677,40,214891,13,0,0,45,<=50K
22678,31,142675,10,0,0,40,<=50K
22679,47,88500,9,0,0,35,<=50K
22680,35,145308,10,0,0,40,<=50K
22681,47,204377,10,0,0,20,<=50K
22682,43,260696,14,0,0,20,<=50K
22683,51,231181,10,0,0,21,<=50K
22684,54,260052,14,0,0,40,>50K
22685,76,178665,5,0,0,30,<=50K
22686,33,226267,4,0,0,43,<=50K
22687,19,111232,8,0,0,15,<=50K
22688,49,87928,11,5013,0,40,<=50K
22689,26,212748,9,0,0,40,<=50K
22690,23,110677,10,0,0,15,<=50K
22691,49,139268,9,7298,0,40,>50K
22692,24,306779,10,0,0,65,<=50K
22693,48,318331,9,0,0,40,<=50K
22694,36,143385,10,0,0,40,<=50K
22695,33,288273,8,1471,0,40,<=50K
22696,31,167725,13,15024,0,48,>50K
22697,53,94081,13,0,0,44,>50K
22698,22,194723,13,0,0,10,<=50K
22699,43,163985,9,0,0,40,<=50K
22700,31,189759,12,0,0,40,<=50K
22701,53,195922,14,0,0,40,<=50K
22702,36,54159,13,0,0,45,<=50K
22703,47,166863,9,0,0,40,>50K
22704,52,104501,10,0,0,40,>50K
22705,39,210626,9,0,0,40,<=50K
22706,24,448026,13,0,0,40,<=50K
22707,17,170916,6,0,1602,40,<=50K
22708,53,283602,14,15024,0,40,>50K
22709,21,189749,10,0,0,40,<=50K
22710,29,90934,13,0,0,64,>50K
22711,34,253121,13,0,0,40,<=50K
22712,28,181776,10,0,0,40,<=50K
22713,61,162397,13,0,0,40,>50K
22714,20,70708,9,0,0,60,<=50K
22715,47,103406,9,0,0,40,<=50K
22716,40,224658,13,0,0,45,>50K
22717,26,213451,10,0,0,10,<=50K
22718,53,139671,10,0,0,40,>50K
22719,26,36201,13,0,0,50,<=50K
22720,39,237713,15,0,2415,99,>50K
22721,17,173497,7,0,0,15,<=50K
22722,46,375606,16,0,0,40,>50K
22723,34,203488,13,15024,0,40,>50K
22724,45,107231,13,0,0,45,<=50K
22725,23,216811,9,0,0,16,<=50K
22726,41,288679,9,0,0,40,<=50K
22727,26,105516,13,0,0,40,<=50K
22728,28,282972,13,0,0,4,<=50K
22729,18,117372,7,0,0,15,<=50K
22730,38,112497,9,0,0,40,>50K
22731,66,186032,11,2964,0,30,<=50K
22732,28,192384,13,0,0,40,>50K
22733,49,43348,14,0,0,40,>50K
22734,29,181822,13,0,0,40,<=50K
22735,43,216070,14,0,0,50,>50K
22736,34,112062,14,0,0,40,<=50K
22737,30,218551,11,0,0,45,>50K
22738,25,404616,13,0,0,40,>50K
22739,27,169460,13,0,0,40,<=50K
22740,25,240081,9,0,0,40,<=50K
22741,22,147655,10,0,0,40,<=50K
22742,26,90277,9,0,0,40,<=50K
22743,49,60751,9,0,0,40,<=50K
22744,44,194636,9,3137,0,50,<=50K
22745,37,154641,12,2105,0,50,<=50K
22746,39,491000,13,0,0,45,<=50K
22747,33,399088,9,0,0,40,<=50K
22748,41,186909,14,0,1902,35,>50K
22749,65,105491,13,99999,0,40,>50K
22750,40,34987,13,0,0,53,<=50K
22751,26,167835,13,0,0,20,<=50K
22752,31,288983,10,0,0,40,<=50K
22753,28,266070,10,0,0,40,<=50K
22754,71,110380,9,0,2467,52,<=50K
22755,25,31873,13,0,0,40,<=50K
22756,25,294400,4,0,0,60,<=50K
22757,19,184308,10,0,0,30,<=50K
22758,36,175769,15,0,0,60,<=50K
22759,56,182273,9,0,0,40,<=50K
22760,34,106541,10,0,0,40,<=50K
22761,39,138192,13,0,0,40,>50K
22762,31,196791,15,0,0,45,>50K
22763,22,223019,9,0,0,20,<=50K
22764,44,109273,10,0,0,38,<=50K
22765,60,95490,9,0,0,45,<=50K
22766,65,149131,7,0,0,40,<=50K
22767,44,219155,10,0,0,50,>50K
22768,53,82783,9,0,0,40,<=50K
22769,28,214858,9,0,0,40,<=50K
22770,41,170230,13,0,0,45,<=50K
22771,40,209344,9,0,0,15,<=50K
22772,35,90406,7,0,0,40,<=50K
22773,41,299813,5,0,0,70,<=50K
22774,28,188064,9,0,0,35,<=50K
22775,53,246117,9,0,0,40,<=50K
22776,26,132749,10,0,0,45,<=50K
22777,28,201099,9,0,0,40,<=50K
22778,27,97490,10,0,0,40,<=50K
22779,27,221252,9,0,0,8,<=50K
22780,26,116991,9,0,0,40,>50K
22781,53,161691,9,0,0,35,<=50K
22782,34,107793,9,0,0,40,>50K
22783,50,194514,14,0,0,50,<=50K
22784,30,278502,9,0,0,62,<=50K
22785,47,343742,9,0,0,40,<=50K
22786,27,204074,9,0,0,40,<=50K
22787,55,31965,10,0,0,40,<=50K
22788,21,143604,10,0,0,29,<=50K
22789,35,174308,10,0,0,40,<=50K
22790,31,162551,8,0,0,50,<=50K
22791,39,372525,14,0,0,60,>50K
22792,30,75167,13,0,0,55,<=50K
22793,39,176296,9,0,1887,40,>50K
22794,19,93518,10,0,0,20,<=50K
22795,25,126797,9,0,0,40,<=50K
22796,57,25124,9,0,0,60,<=50K
22797,21,112137,10,0,0,20,<=50K
22798,30,58798,4,0,0,44,<=50K
22799,25,21472,10,0,0,22,<=50K
22800,32,90969,11,0,0,45,>50K
22801,26,149734,9,0,1594,40,<=50K
22802,42,52849,10,0,0,40,<=50K
22803,39,106347,10,0,0,47,<=50K
22804,48,199735,13,0,0,44,<=50K
22805,24,488541,10,0,0,35,<=50K
22806,46,403911,11,0,0,40,>50K
22807,53,172991,10,0,0,25,<=50K
22808,36,210945,10,0,0,70,<=50K
22809,34,157446,9,0,0,45,<=50K
22810,25,109390,9,0,0,70,<=50K
22811,33,134886,10,99999,0,30,>50K
22812,45,144579,13,0,0,40,>50K
22813,31,203488,12,0,0,40,<=50K
22814,21,202871,9,0,0,20,<=50K
22815,33,175412,5,114,0,55,<=50K
22816,44,336906,10,0,0,40,<=50K
22817,34,177596,11,0,0,40,>50K
22818,30,79448,10,0,0,10,<=50K
22819,32,191731,10,0,0,40,<=50K
22820,46,233014,9,0,0,40,<=50K
22821,29,133937,13,0,0,40,>50K
22822,20,219211,10,0,0,20,<=50K
22823,35,94529,9,0,0,40,<=50K
22824,35,247547,9,0,0,40,<=50K
22825,29,29361,9,0,0,38,<=50K
22826,21,166851,9,0,0,40,<=50K
22827,43,197069,13,0,0,40,>50K
22828,33,153588,9,0,0,40,<=50K
22829,61,151369,15,0,0,50,>50K
22830,42,174112,14,0,0,40,<=50K
22831,33,520033,8,0,0,40,<=50K
22832,35,194828,10,0,0,40,<=50K
22833,32,216908,9,0,0,24,<=50K
22834,22,126613,10,0,0,20,<=50K
22835,61,26254,9,0,0,40,<=50K
22836,28,54042,11,2463,0,35,<=50K
22837,24,67804,9,0,0,40,<=50K
22838,58,53481,14,0,0,35,<=50K
22839,42,412379,9,0,0,40,<=50K
22840,56,220187,10,0,0,45,>50K
22841,26,256141,10,0,0,40,<=50K
22842,25,268222,9,0,0,40,<=50K
22843,59,99131,9,0,0,40,<=50K
22844,65,115498,13,3818,0,10,<=50K
22845,57,317847,14,0,2824,50,>50K
22846,36,98389,12,0,0,44,>50K
22847,42,173704,10,0,1887,50,>50K
22848,18,211177,8,0,0,20,<=50K
22849,18,115443,7,0,0,40,<=50K
22850,28,65078,9,0,0,40,>50K
22851,20,24896,9,0,0,20,<=50K
22852,19,184710,10,0,0,30,<=50K
22853,28,410450,13,0,0,48,>50K
22854,37,83893,11,0,0,40,<=50K
22855,23,113309,10,0,0,40,<=50K
22856,60,160625,10,0,0,47,<=50K
22857,17,340043,8,0,0,12,<=50K
22858,37,48976,13,4865,0,45,<=50K
22859,29,243875,11,0,0,40,<=50K
22860,34,554206,9,0,0,20,<=50K
22861,36,361888,10,0,0,40,>50K
22862,37,205359,10,0,0,15,<=50K
22863,47,167281,13,0,0,40,<=50K
22864,22,35663,9,0,0,40,<=50K
22865,61,357437,9,0,0,40,<=50K
22866,57,390856,3,0,0,45,<=50K
22867,33,331615,16,0,1848,40,>50K
22868,54,202415,9,0,0,40,>50K
22869,40,180032,14,0,1669,40,<=50K
22870,40,77247,8,0,0,50,>50K
22871,40,101795,9,0,0,42,<=50K
22872,35,272019,7,0,2057,40,<=50K
22873,32,198068,7,0,0,40,<=50K
22874,49,199326,10,0,0,50,<=50K
22875,31,178841,9,0,0,40,<=50K
22876,58,136951,13,0,0,40,<=50K
22877,26,109240,13,0,0,50,<=50K
22878,35,128876,4,0,0,40,<=50K
22879,25,103358,10,0,0,40,<=50K
22880,43,354408,8,0,0,40,<=50K
22881,32,206051,10,0,0,35,<=50K
22882,45,155659,13,0,0,60,>50K
22883,48,143299,9,0,0,40,<=50K
22884,31,252210,3,0,0,40,<=50K
22885,20,129240,10,0,0,25,<=50K
22886,28,398918,9,0,0,40,<=50K
22887,50,240612,13,0,0,60,<=50K
22888,22,429346,9,0,0,40,<=50K
22889,19,123718,10,0,0,20,<=50K
22890,38,455379,13,0,0,63,>50K
22891,23,376416,9,0,0,40,<=50K
22892,24,234663,13,0,0,40,<=50K
22893,26,282142,11,0,0,40,<=50K
22894,45,208049,9,0,0,40,<=50K
22895,88,68539,10,0,0,40,<=50K
22896,19,126501,7,0,0,15,<=50K
22897,24,186452,9,0,0,50,<=50K
22898,84,127184,3,0,0,20,<=50K
22899,48,165267,6,0,0,40,<=50K
22900,46,124733,10,0,0,40,<=50K
22901,31,149726,9,0,0,50,<=50K
22902,58,41374,9,0,0,40,<=50K
22903,35,329759,9,0,0,40,<=50K
22904,36,212433,9,0,0,40,<=50K
22905,36,185099,15,0,0,55,>50K
22906,47,126754,14,0,0,40,>50K
22907,57,122497,5,0,0,52,<=50K
22908,30,118056,10,0,0,45,<=50K
22909,30,200892,14,0,0,40,<=50K
22910,19,200790,8,15024,0,40,>50K
22911,30,84119,13,0,0,43,<=50K
22912,23,197918,10,0,0,40,>50K
22913,41,150533,15,0,0,50,>50K
22914,52,443742,10,0,0,60,<=50K
22915,27,104423,12,0,0,40,<=50K
22916,59,169133,9,0,0,45,<=50K
22917,21,185551,9,0,0,36,<=50K
22918,60,174486,9,0,0,40,<=50K
22919,69,50468,15,0,0,34,>50K
22920,24,196943,9,0,0,40,<=50K
22921,19,120691,9,0,0,25,<=50K
22922,60,198815,12,0,0,20,<=50K
22923,64,22186,10,0,0,35,<=50K
22924,39,188069,11,0,0,60,>50K
22925,51,233149,12,0,0,45,>50K
22926,51,138358,6,0,0,35,<=50K
22927,25,338013,10,0,0,40,<=50K
22928,17,332666,6,0,0,4,<=50K
22929,37,166339,10,0,0,40,<=50K
22930,74,392886,9,0,0,14,<=50K
22931,26,141838,13,0,0,40,>50K
22932,23,520759,9,0,0,30,<=50K
22933,57,37345,15,0,0,36,>50K
22934,20,387779,7,0,0,15,<=50K
22935,37,201531,9,0,0,40,<=50K
22936,46,123598,13,0,0,40,<=50K
22937,39,380614,10,0,0,45,>50K
22938,40,83859,9,0,0,30,<=50K
22939,50,24790,9,0,0,40,<=50K
22940,25,266820,1,0,0,35,<=50K
22941,44,85440,9,0,0,45,<=50K
22942,41,421837,9,0,0,40,<=50K
22943,30,404062,9,0,1977,15,>50K
22944,38,224566,11,0,0,50,<=50K
22945,54,294991,6,0,0,40,<=50K
22946,40,189610,9,0,0,52,<=50K
22947,37,219141,7,7688,0,40,>50K
22948,46,20956,13,15024,0,40,>50K
22949,38,70995,9,0,0,45,<=50K
22950,20,215232,10,0,0,10,<=50K
22951,71,178295,12,0,0,3,<=50K
22952,35,56201,10,0,0,40,<=50K
22953,62,98076,13,0,0,40,>50K
22954,34,351810,13,0,0,45,<=50K
22955,56,144351,9,0,0,90,<=50K
22956,30,137613,14,0,0,20,<=50K
22957,17,54257,7,0,0,20,<=50K
22958,18,230373,7,594,0,4,<=50K
22959,35,98389,7,0,0,40,<=50K
22960,21,184135,9,0,0,1,<=50K
22961,46,140121,9,0,0,50,<=50K
22962,33,24504,10,0,0,60,<=50K
22963,27,129528,10,0,0,40,<=50K
22964,36,415578,10,0,0,40,>50K
22965,42,97142,4,0,0,40,<=50K
22966,35,201328,9,0,0,50,<=50K
22967,25,256620,13,0,0,40,<=50K
22968,47,96854,13,0,0,40,>50K
22969,44,141858,15,15024,0,75,>50K
22970,51,20795,9,7688,0,40,>50K
22971,53,95519,9,0,0,42,>50K
22972,47,112791,9,0,0,40,<=50K
22973,20,291407,7,0,0,40,<=50K
22974,32,239659,10,0,0,70,<=50K
22975,28,183151,9,0,0,50,<=50K
22976,58,97634,3,0,0,40,<=50K
22977,52,143807,9,0,0,40,<=50K
22978,35,186934,14,0,0,40,>50K
22979,30,170065,10,0,0,40,<=50K
22980,33,108328,10,6849,0,50,<=50K
22981,56,83696,13,0,0,38,<=50K
22982,21,204596,10,0,0,20,<=50K
22983,56,32604,10,0,0,40,<=50K
22984,56,193453,13,0,1902,65,>50K
22985,45,148995,13,15024,0,40,>50K
22986,20,85041,10,0,0,20,<=50K
22987,62,140851,9,0,0,40,>50K
22988,24,196280,13,0,0,30,<=50K
22989,52,38973,13,0,0,40,<=50K
22990,23,39182,9,0,0,40,<=50K
22991,36,198841,14,0,0,40,>50K
22992,40,694812,10,0,0,40,<=50K
22993,30,247444,10,0,0,40,<=50K
22994,41,294270,5,0,0,35,<=50K
22995,59,195820,9,0,0,40,>50K
22996,27,329426,14,0,0,37,<=50K
22997,19,174871,10,0,0,23,<=50K
22998,41,116103,10,0,0,50,<=50K
22999,27,206903,13,0,0,35,<=50K
23000,50,217577,9,0,0,40,<=50K
23001,29,337693,3,0,0,40,<=50K
23002,38,204501,13,0,0,55,>50K
23003,30,169186,9,0,0,60,<=50K
23004,48,109421,13,0,0,55,<=50K
23005,39,267893,12,7298,0,40,>50K
23006,40,200479,11,0,0,40,<=50K
23007,27,221317,7,0,0,40,<=50K
23008,59,132925,14,0,0,40,>50K
23009,31,283531,9,0,0,20,<=50K
23010,34,170769,9,0,0,50,>50K
23011,47,186410,15,0,0,60,>50K
23012,64,307786,2,0,0,20,<=50K
23013,29,380560,5,0,0,40,<=50K
23014,38,147258,9,0,0,40,<=50K
23015,42,212894,13,0,1887,40,>50K
23016,49,124356,13,0,0,60,>50K
23017,53,98791,10,0,0,40,<=50K
23018,35,216473,10,0,0,50,>50K
23019,70,135339,13,0,0,40,<=50K
23020,38,107303,9,0,0,40,<=50K
23021,36,152744,13,0,0,40,<=50K
23022,34,100079,13,0,0,55,<=50K
23023,24,117779,13,0,0,10,<=50K
23024,23,197613,10,0,0,40,<=50K
23025,21,411068,10,0,0,35,<=50K
23026,47,192984,10,0,0,40,<=50K
23027,59,66356,4,4865,0,40,<=50K
23028,33,137184,12,0,0,50,>50K
23029,63,231105,10,0,0,35,>50K
23030,18,146586,9,0,0,60,<=50K
23031,32,32406,13,0,0,50,<=50K
23032,33,578701,13,0,0,40,<=50K
23033,19,206777,9,0,0,40,<=50K
23034,27,133495,9,0,0,40,<=50K
23035,40,34722,10,0,0,48,>50K
23036,38,133299,12,0,0,40,<=50K
23037,20,24967,9,0,0,47,<=50K
23038,35,171968,9,0,0,70,<=50K
23039,22,412156,10,0,0,40,<=50K
23040,40,51290,14,0,0,50,>50K
23041,34,198265,10,3103,0,40,>50K
23042,23,293565,6,0,0,40,<=50K
23043,26,226288,13,0,0,40,<=50K
23044,53,110445,10,0,0,60,<=50K
23045,34,160634,10,0,0,40,>50K
23046,39,174242,9,0,0,40,<=50K
23047,25,390316,5,0,0,40,<=50K
23048,18,298860,7,0,0,20,<=50K
23049,65,171584,13,0,0,40,<=50K
23050,49,232664,13,0,0,40,<=50K
23051,64,63676,6,0,0,40,<=50K
23052,68,170376,13,0,0,40,>50K
23053,56,175964,10,0,0,40,<=50K
23054,68,422013,9,0,3683,40,<=50K
23055,35,105813,13,0,0,48,>50K
23056,50,306707,9,0,0,12,<=50K
23057,45,177543,9,0,0,28,<=50K
23058,43,320277,13,0,0,40,<=50K
23059,39,129495,10,0,0,40,<=50K
23060,37,257042,9,1506,0,40,<=50K
23061,45,275995,13,0,0,50,>50K
23062,20,86318,10,0,0,10,<=50K
23063,36,280440,12,0,0,45,<=50K
23064,26,371556,10,0,0,40,<=50K
23065,36,408229,13,0,0,32,<=50K
23066,47,149337,13,0,0,60,<=50K
23067,34,209297,9,0,2001,40,<=50K
23068,53,355802,10,0,0,30,<=50K
23069,32,165949,13,0,1590,42,<=50K
23070,44,112507,3,0,0,40,<=50K
23071,25,462869,9,0,0,40,<=50K
23072,35,413648,3,0,0,36,<=50K
23073,34,29235,12,0,0,40,<=50K
23074,42,149823,10,0,0,40,<=50K
23075,47,39530,9,0,0,4,<=50K
23076,23,197387,9,0,0,37,<=50K
23077,56,255406,9,0,0,40,<=50K
23078,50,43764,16,15024,0,50,>50K
23079,38,168322,9,0,0,60,<=50K
23080,46,278322,11,0,0,40,>50K
23081,47,115813,12,0,0,57,<=50K
23082,38,184456,9,3464,0,80,<=50K
23083,42,289636,9,0,0,46,<=50K
23084,48,101684,9,0,0,40,<=50K
23085,27,133425,9,0,0,50,<=50K
23086,40,349405,11,0,0,36,<=50K
23087,53,124076,16,99999,0,37,>50K
23088,75,165968,11,0,0,30,<=50K
23089,39,185099,13,0,0,48,>50K
23090,46,268281,12,0,0,40,<=50K
23091,51,154949,9,0,0,40,<=50K
23092,34,176711,9,0,0,40,<=50K
23093,23,165064,10,0,0,40,<=50K
23094,32,213750,11,0,0,45,<=50K
23095,45,77132,10,0,0,55,<=50K
23096,21,109667,10,0,0,40,<=50K
23097,36,162164,9,0,0,44,<=50K
23098,40,219591,6,0,0,50,<=50K
23099,20,327462,6,0,0,40,<=50K
23100,68,236943,5,0,0,20,<=50K
23101,40,89226,13,0,0,40,>50K
23102,20,124751,10,0,0,24,<=50K
23103,48,144122,14,0,0,40,>50K
23104,27,98769,13,0,0,45,<=50K
23105,57,170066,11,0,0,40,<=50K
23106,54,162439,9,0,0,98,>50K
23107,47,22900,9,0,0,40,<=50K
23108,30,102130,10,0,0,40,<=50K
23109,17,215743,7,0,0,40,<=50K
23110,35,381583,10,0,0,45,>50K
23111,56,198277,8,0,0,40,<=50K
23112,20,243178,9,0,0,28,<=50K
23113,38,177305,13,0,0,38,<=50K
23114,19,167149,10,0,0,25,<=50K
23115,24,270872,9,594,0,40,<=50K
23116,31,382368,10,0,0,40,<=50K
23117,44,277144,13,0,0,60,<=50K
23118,21,145651,10,0,1602,12,<=50K
23119,41,171351,10,0,0,40,<=50K
23120,18,265099,7,0,0,16,<=50K
23121,23,105617,5,0,0,40,<=50K
23122,37,217689,10,0,0,32,<=50K
23123,46,81136,11,0,0,30,<=50K
23124,43,73883,13,0,0,45,<=50K
23125,31,339482,2,0,0,40,<=50K
23126,40,326232,10,0,0,40,>50K
23127,27,106316,15,0,0,12,<=50K
23128,64,198728,10,0,0,40,<=50K
23129,31,126501,11,0,0,40,<=50K
23130,48,233802,14,0,0,45,<=50K
23131,37,204501,13,0,0,20,>50K
23132,28,208249,10,0,0,24,<=50K
23133,42,188693,10,0,0,40,<=50K
23134,60,93272,4,0,0,60,<=50K
23135,17,159299,7,0,0,20,<=50K
23136,21,303588,10,0,0,30,<=50K
23137,46,35136,6,0,0,40,<=50K
23138,18,139576,9,0,0,40,<=50K
23139,22,252355,9,0,0,27,<=50K
23140,44,83812,13,0,0,60,<=50K
23141,36,89718,9,0,0,40,<=50K
23142,65,222810,11,0,0,40,<=50K
23143,26,456618,9,0,0,40,<=50K
23144,21,296158,6,0,0,25,<=50K
23145,41,162140,9,0,2339,40,<=50K
23146,28,36601,10,0,0,35,<=50K
23147,27,195337,10,0,0,40,<=50K
23148,19,282721,10,0,0,12,<=50K
23149,40,206049,10,0,0,40,<=50K
23150,19,223392,9,0,0,15,<=50K
23151,40,27821,11,2829,0,40,<=50K
23152,37,131827,9,0,0,40,<=50K
23153,33,549413,10,0,0,40,>50K
23154,34,69491,9,0,0,40,<=50K
23155,44,193755,12,0,0,40,<=50K
23156,33,598802,10,0,0,40,<=50K
23157,72,259762,9,2290,0,10,<=50K
23158,19,266255,9,0,0,40,<=50K
23159,59,32954,11,0,0,36,<=50K
23160,40,291808,9,0,0,40,<=50K
23161,35,190728,9,0,0,40,<=50K
23162,22,59184,12,0,0,45,<=50K
23163,41,196456,14,0,0,40,<=50K
23164,59,147989,10,0,0,50,>50K
23165,50,195784,8,0,0,40,<=50K
23166,21,202214,12,0,0,10,<=50K
23167,40,225165,9,0,0,40,<=50K
23168,22,54825,9,0,0,40,<=50K
23169,43,188905,3,0,0,40,<=50K
